APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map
2261015042,01/08/2019,Single Family,5153 N DENSMORE AVE,LOS ANGELES,CA,91436,5,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.47727,34.16363,POINT (-118.47727 34.16363)
2582008004,01/01/2019,Single Family,13760 W ALMETZ ST,LOS ANGELES,CA,91342,7,Wilmington Trust c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.43375,34.32709,POINT (-118.43375 34.32709)
2571013006,11/01/2019,Single Family,9807 N PALI AVE,LOS ANGELES,CA,91042,7,Allied Lending c/o witkin & Eisinger LLC,Richard Witkin,818-845-4000,NULL,NULL,,NULL,-118.27006,34.24522,POINT (-118.27006 34.24522)
5007019028,01/01/2019,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,8,Deutsche Bank National Trust  co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.33541,33.99265,POINT (-118.33540999999998 33.99265)
5018014004,01/30/2019,Single Family,947 W 50TH ST,LOS ANGELES,CA,90037,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.29076,33.99797,POINT (-118.29075999999999 33.99797)
2606011025,01/16/2019,Single Family,12128 N SALEM DR,LOS ANGELES,CA,91344,12,Bayview Loan Servicing Jefferson,Eric Moore,877-338-3791,M&M Mortgage Services Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,-118.50837,34.29093,POINT (-118.50837 34.29093)
6054003023,01/04/2019,Single Family,711 W 98TH ST,LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.28738,33.94731,POINT (-118.28738 33.94731)
6004034005,01/17/2019,Multi-Family,5837 S DENVER AVE,LOS ANGELES,CA,90044,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Cargile Company Realtors In,Paul Cargile,5901  W Century BLVD 640 Los Angeles CA 90045,310-275-0788,-118.28393,33.98861,POINT (-118.28392999999998 33.98861)
4244008011,08/21/2019,Single Family,12335 W PALMS BLVD,LOS ANGELES,CA,90066,11,Ditech Financial,Nicole Arretch,480-333-5277,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.44706,34.00613,POINT (-118.44706 34.00613)
2260010015,01/01/2019,Single Family,4910 N LIBBIT AVE,LOS ANGELES,CA,91436,5,"The Bank of New York Mellon, fka, The Bank of New York C/O Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.48783,34.15882,POINT (-118.48783 34.15882)
5567023009,05/15/2019,Single Family,1930 N WEEPAH WAY,HOLLYWOOD,CA,90046,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.37396,34.10713,POINT (-118.37396 34.10713)
2264006128,01/03/2019,Single Family,4665 N WILLIS AVE,LOS ANGELES,CA,91403,4,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.45545,34.15594,POINT (-118.45545000000001 34.15594)
5214019007,11/27/2019,Non-Residential,04751   KLAMATH PL,LOS ANGELES,CA,90032,14,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.181314,34.07485,POINT (-118.181314 34.07485)
2385011014,01/15/2019,Vacant Residential,3255 N LONGRIDGE TER,LOS ANGELES,CA,91423,4,David Huang,David Huang,951-591-5014,NULL,NULL,,NULL,-118.41836,34.12929,POINT (-118.41836000000002 34.12929)
2508007007,05/06/2019,Single Family,13987 W AZTEC ST,LOS ANGELES,CA,91342,7,The Money Source Inc.,Default Money Source,877-272-2149,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.43802,34.3023,POINT (-118.43802 34.3023)
2047008002,08/05/2019,Single Family,23848 W KILLION ST,LOS ANGELES,CA,91367,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.64658,34.1688,POINT (-118.64658000000001 34.1688)
5064014006,01/30/2019,Single Family,1751 S CARMONA AVE,LOS ANGELES,CA,90019,10,"North American Savings Bank, F.S.B.",Cindy Combs,816-316-4511,Edward Zubia,Edward Zubia,3540   Wilshire BLVD 109 Los Angeles CA 90010,213-804-7437,-118.36055,34.04226,POINT (-118.36055 34.04226)
5071022050,07/30/2019,Multi-Family,4723 W ST ELMO DR,LOS ANGELES,CA,90019,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.34108,34.0431,POINT (-118.34108000000002 34.0431)
5058018003,03/08/2019,Multi-Family,2301 S LA SALLE AVE,LOS ANGELES,CA,90018,8,Finance Holding Company,Greg Yaris,310-553-3900,NULL,NULL,,NULL,-118.30603,34.03513,POINT (-118.30603000000002 34.03513)
4119036003,10/03/2019,Single Family,7512 W 89TH ST,LOS ANGELES,CA,90045,11,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.42663,33.95612,POINT (-118.42662999999999 33.95612)
4002026008,01/02/2019,Single Family,4670 W 62ND PL,LOS ANGELES,CA,90043,8,Bayview Loan Servicing,Jeff Mueller,800-336-4890,M & M MORTGAGE SERVICES,CARLOS TAMAYO,301  N CANON DR STE E BEVERLY HILLS CA 90210,786-871-0808,-118.3578,33.98267,POINT (-118.3578 33.982670000000006)
2552048027,12/11/2019,Single Family,11165 N PROVENCE LANE,LOS ANGELES,CA,91042,7,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.29239,34.27259,POINT (-118.29239000000001 34.27259)
5716026025,07/19/2019,Single Family,6651 E POLLARD ST,LOS ANGELES,CA,90042,14,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.1736,34.11834,POINT (-118.1736 34.11834)
5522009015,03/07/2019,Single Family,645 N MANHATTAN PL,LOS ANGELES,CA,90004,4,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.31032,34.08295,POINT (-118.31032000000002 34.08295)
6084001020,02/18/2019,Single Family,659 E 116TH PL,LOS ANGELES,CA,90059,15,LAAN LLC,Philip Landau,310-567-0777,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.26303,33.92837,POINT (-118.26303 33.92837)
2508015024,01/04/2019,Single Family,14262 W BERG ST,LOS ANGELES,CA,91342,7,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.44395,34.30527,POINT (-118.44395 34.30527)
2507017011,05/30/2019,Single Family,14552 W DYER ST,LOS ANGELES,CA,91342,7,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.44897,34.29886,POINT (-118.44897 34.29886)
2683015006,01/01/2019,Single Family,16655 W JERSEY ST,LOS ANGELES,CA,91344,12,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.4954,34.26783,POINT (-118.49540000000002 34.26783)
6050029011,01/01/2019,Single Family,907 E 101ST ST,LOS ANGELES,CA,90002,8,"Wilmington Trust, NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.25837,33.94484,POINT (-118.25836999999999 33.94484)
2209025011,01/21/2019,Single Family,8032 N BURNET AVE,LOS ANGELES,CA,91402,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.46344,34.21691,POINT (-118.46344 34.21691)
6020025031,04/04/2019,Multi-Family,519 W 74TH ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.28345,33.9728,POINT (-118.28345 33.9728)
6015007013,01/01/2019,Single Family,1512 W 65TH ST,LOS ANGELES,CA,90047,8,US-BANK National Association,Jessica Vanella,612-973-2749,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-739-2900,-118.30279,33.98052,POINT (-118.30279000000002 33.98052)
2690017035,05/08/2019,Single Family,17229 W ROSCOE BLVD,LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.50847,34.22149,POINT (-118.50847000000002 34.22149)
5583013014,08/07/2019,Single Family,2754 N WOODHAVEN DR,LOS ANGELES,CA,90068,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.32146,34.12123,POINT (-118.32146000000002 34.12123)
5050030041,12/16/2019,Single Family,3017 S VICTORIA AVE,LOS ANGELES,CA,90016,10,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,NULL,NULL,,NULL,-118.33647,34.02698,POINT (-118.33647 34.02698)
6069027010,12/10/2019,Single Family,1632 E 114TH ST,LOS ANGELES,CA,90059,15,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.24505,33.93102,POINT (-118.24505000000002 33.93102)
2680012019,11/07/2019,Single Family,16436 W TULSA ST,LOS ANGELES,CA,91344,12,SN Servicing Corporation,Ashlee McKenney,707-476-2622,Expert Real Estate,Caroline Grimm,9447   Firestone BLVD  Downey CA 90241,562-237-6102,-118.49056,34.2682,POINT (-118.49056 34.2682)
7411012065,10/15/2019,Single Family,1687 W 262ND ST,LOS ANGELES,CA,90710,15,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.30722,33.78527,POINT (-118.30722 33.78527)
5035012008,01/07/2019,Multi-Family,1942 W LEIGHTON AVE,LOS ANGELES,CA,90062,8,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.31658,34.0127,POINT (-118.31658 34.0127)
6071003020,11/04/2019,Single Family,643 E 109TH PL,LOS ANGELES,CA,90059,8,"NPI  Debt Fund I, LP",Kevin Bui,949-891-0274,NULL,NULL,,NULL,-118.26359,33.93656,POINT (-118.26359 33.93656)
2503022013,01/07/2019,Single Family,14010 W TYLER ST,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.43846,34.32327,POINT (-118.43846 34.32327)
5216016019,05/23/2019,Single Family,5136 E LA CALANDRIA WAY,LOS ANGELES,CA,90032,14,Anchor Loans,Dannielle Gates,818-836-1485,Anchor Loans,Dannielle Gates,5230   Las Virgenes  150 Calabasas CA 91302,818-304-8767,-118.1744,34.07518,POINT (-118.17439999999999 34.07518)
2537008002,07/03/2019,Multi-Family,12520 W WINGO ST,PACOIMA,CA,91331,7,Loancare,Sarah Richardson,757-452-5138,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.40608,34.25521,POINT (-118.40608 34.25521)
2741027035,10/25/2019,Single Family,20614 W TUBA ST,LOS ANGELES,CA,91311,12,Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,South Pacific Field Services LLC,Tamie Mason,31568   Railroad Canyon ROAD 100 Canyon Lake CA 92587,951-696-8100,-118.58232,34.25621,POINT (-118.58232 34.25621)
2654007162,06/10/2019,Single Family,8744 N BURNET AVE,LOS ANGELES,CA,91343,6,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.46314,34.22944,POINT (-118.46314000000001 34.22944)
2688029068,03/27/2019,Single Family,16815 W PARTHENIA ST,LOS ANGELES,CA,91343,12,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.49862,34.22862,POINT (-118.49862 34.22862000000001)
5020013019,02/04/2019,Multi-Family,1233 W 42ND ST,LOS ANGELES,CA,90037,9,"U.S. Bank N.A., c/o Select Portfolio Servicing",Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29715,34.00743,POINT (-118.29715 34.00743)
2281006003,01/28/2019,Single Family,4233 N WOODCLIFF RD,LOS ANGELES,CA,91403,4,US Bank National Assn,Sebastian Stofenmacher,818-464-5113,"Edgestone Real Estate, Inc.",Sebastian stofenmacher,4344   fountain AVE G Los Angeles CA 90029,818-464-5113,-118.46743,34.14748,POINT (-118.46743000000001 34.14748)
7415032015,04/05/2019,Single Family,1181 W GRANT ST,LOS ANGELES,CA,90744,15,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.27743,33.78291,POINT (-118.27742999999998 33.78291)
2608028004,04/29/2019,Single Family,12652 N NEON WAY,LOS ANGELES,CA,91344,12,Cenlar FSB,ATHENA SANTOS,720-945-5431,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.51693,34.30107,POINT (-118.51693 34.30107)
2040004002,04/24/2019,Single Family,22626 W CALIFA ST,LOS ANGELES,CA,91367,3,"Francis Realty Inc., Profit Sharing Plan",Gina Miller,707-444-7723,Appraiser Professionals,Michele Wong,123   None   Seal Beach CA 90740,714-330-0606,-118.61986,34.17723,POINT (-118.61986 34.17723)
2292012024,07/19/2019,Single Family,17201 W LUVERNE PL,LOS ANGELES,CA,91316,5,Reverse Mortgage Solutions,Josefina Scott,281-791-7674,National Field Network  DILBECK-GIBSON REAL ESTATE,ANNGEL BENOUN,14601   VENTURA BLVD  SHERMAN OAKS CA 91403,818-728-2396,-118.50653,34.148,POINT (-118.50653 34.148)
6065002010,01/04/2019,Single Family,1316 E 103RD ST,LOS ANGELES,CA,90002,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.25108,33.94304,POINT (-118.25107999999999 33.94304)
5041032017,07/19/2019,Single Family,3733 S DALTON AVE,LOS ANGELES,CA,90018,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30412,34.01955,POINT (-118.30412 34.01955)
4211023055,12/23/2019,Single Family,5388 S PLAYA VISTA DR,LOS ANGELES,CA,90094,11,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.42817,33.97555,POINT (-118.42817000000001 33.97555)
5214019007,12/09/2019,Non-Residential,04751   KLAMATH PL,LOS ANGELES,CA,90032,14,"U.S. Bank National Association, as Trustee",Douglas Randall,303-470-3633,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.181314,34.07485,POINT (-118.181314 34.07485)
2610028021,08/30/2019,Single Family,16401 W FLANDERS ST,LOS ANGELES,CA,91344,12,Statebridge,Bryce Fendall,720-697-6421,Rushmore Loan Management Services LLC,Customer Center,15480   Luguna Canyon RD  Irvine CA 92618,888-504-6700,-118.48928,34.28023,POINT (-118.48927999999998 34.28023)
5716024005,01/30/2019,Single Family,851 N SAN PASCUAL AVE,LOS ANGELES,CA,90042,14,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.171,34.11948,POINT (-118.171 34.11948)
5544002041,11/26/2019,Multi-Family,1846 N WILTON PL,HOLLYWOOD,CA,90028,13,Citadel Servicing Corporation,David Trujillo,949-900-6630,Sand Castle,Jeffrey Langley,15707   Rockfield BLVD 3rd f Irvine CA 92618,262-754-6006,-118.31338,34.10475,POINT (-118.31338 34.10475)
2728029018,01/07/2019,Single Family,18856 W BEECHTREE LANE,LOS ANGELES,CA,91326,12,OCWEN LOAN SERVICING,Edward Zubia,213-804-7437,Safeguard Properties - Ocwen,Code Compliance,7887   Hub PKWY  Valley View OH 44125,800-852-8306,-118.54452,34.26366,POINT (-118.54452000000002 34.26366)
4228001010,12/02/2019,Multi-Family,1720 S ABBOT KINNEY BLVD,VENICE,CA,90291,11,Trustee Corps - Jefferson,Eric Moore,877-338-3791,"Safegaurd c/o Trustee Corp, PHH",Code Compliance,17100   Gillette AVE  Irvine CA 92614,800-852-8306,-118.4619,33.98851,POINT (-118.46189999999999 33.98851)
5160022010,01/09/2019,Single Family,425 N BOYLSTON ST,LOS ANGELES,CA,90012,1,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.25313,34.06445,POINT (-118.25313000000001 34.06445)
4008003008,05/22/2019,Single Family,6600 S 3RD AVE,LOS ANGELES,CA,90043,8,Loancare,nosha Trotman,714-848-7920,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.32052,33.97913,POINT (-118.32052000000002 33.97913)
5111025004,05/01/2019,Multi-Family,"212 W MARTIN LUTHER KING, JR BLVD",LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.27662,34.01087,POINT (-118.27662 34.01087)
2820002020,01/01/2019,Single Family,18831 W KILFINAN ST,LOS ANGELES,CA,91326,12,US Bank National Association C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.5441,34.29792,POINT (-118.54410000000001 34.29792)
5523031024,05/24/2019,Single Family,571 N BRONSON AVE,LOS ANGELES,CA,90004,4,Magicram Inc. DBPPP Dtdd 1/1/2018 Etal,Bobby Kashani,949-202-7280,NULL,NULL,,NULL,-118.318,34.08097,POINT (-118.318 34.08097000000001)
2428009007,11/05/2019,Single Family,2866 N PACIFIC VIEW TR,LOS ANGELES,CA,90068,4,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.34989,34.12242,POINT (-118.34989000000002 34.12242)
6132025053,05/06/2019,Single Family,12018 S BROADWAY,LOS ANGELES,CA,90061,15,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.27799,33.92309,POINT (-118.27799000000002 33.92309)
2315020034,07/25/2019,Single Family,11237 W VALERIO ST,LOS ANGELES,CA,91352,2,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.37596,34.20493,POINT (-118.37596000000002 34.20493)
2787019003,01/14/2019,Single Family,17350 W CHASE ST,LOS ANGELES,CA,91325,12,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.51169,34.223,POINT (-118.51169 34.223)
2559015036,10/07/2019,Single Family,10234 N WHITEGATE LANE,LOS ANGELES,CA,91040,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.30482,34.25516,POINT (-118.30482000000002 34.25516)
2108004016,09/09/2019,Single Family,8108 N LURLINE AVE,LOS ANGELES,CA,91306,3,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.58352,34.21716,POINT (-118.58352000000001 34.21716)
4357002008,01/03/2019,Single Family,1831 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.43744,34.10372,POINT (-118.43744 34.10372)
2134040001,01/09/2019,Single Family,6414 N LUBAO AVE,LOS ANGELES,CA,91367,3,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,-118.56805,34.18704,POINT (-118.56805 34.18704)
2536002024,07/09/2019,Single Family,11000 N HERRICK AVE,LOS ANGELES,CA,91331,7,RoundPoint Mortgage Servicing Corporation,Elizabeth Harting,704-426-8869,Alliance Field Inspection Services attn Assero Services,Richere Laporte,7786   Holland Park ST  Chino CA 91708,866-832-1711,-118.41324,34.26983,POINT (-118.41324 34.26983)
2510022010,02/14/2019,Single Family,13420 N WHEELER AVE,LOS ANGELES,CA,91342,7,Celink,Cory Daggett,866-654-0020,NULL,NULL,,NULL,-118.43158,34.31549,POINT (-118.43158 34.31549)
2606014041,01/09/2019,Single Family,11922 N LOUISE AVE,LOS ANGELES,CA,91344,12,Mr. Cooper,Paula Acosta,800-468-1743,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,-118.51042,34.28756,POINT (-118.51041999999998 34.28756)
2289012008,08/02/2019,Single Family,17040 W RANCHO ST,LOS ANGELES,CA,91316,5,CitiMortgage,Stephanie Weicht,877-290-3997,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.50515,34.15775,POINT (-118.50514999999999 34.15775)
5013013004,10/17/2019,Multi-Family,4425 1/2  CRENSHAW BLVD,LOS ANGELES,CA,90043,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,,NULL,-118.33157,34.00278,POINT (-118.33157 34.00278)
