APN,Registered Date,Property Type,Property Location,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Contact Phone
2380002028,02/03/2014,Single Family,"7759 W SKYHILL DR
Los Angeles, CA 90068
(34.13401027000003, -118.36493593099999)",90068,4,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2401047073,11/26/2014,Single Family,"9347 W VIA
PATRICIA BURBANK, CA 91504
(34.198254087000066, -118.33049928199995)",91504,2,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5051007012,04/30/2014,Multi-Family,"2615 1 2 S BRONSON AVE
Los Angeles, CA 90018
(34.030771505000075, -118.31686899999994)",90018,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2301008015,06/27/2014,Single Family,"8057 N GREENBUSH AVE
Los Angeles, CA 91402
(34.21750115400005, -118.42675239399995)",91402,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
6005025011,12/22/2014,Single Family,"245 W 65TH ST
Los Angeles, CA 90003
(33.98068765200003, -118.27762984299994)",90003,9,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5312021048,03/13/2014,Single Family,"6226 N LOMITAS DR
Los Angeles, CA 90042
(34.10693740900007, -118.17916620899996)",90042,14,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5536004020,11/06/2014,Multi-Family,"5646 W LA MIRADA AVE
HOLLYWOOD, CA 90038
(34.09373341200006, -118.31256011399995)",90038,13,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6087020003,11/10/2014,Single Family,"344 W 119TH ST
Los Angeles, CA 90061
(33.92464296900005, -118.27984913799997)",90061,15,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2680023026,12/01/2014,Single Family,"16415 W LUDLOW ST
Los Angeles, CA 91344
(34.27111425700008, -118.48962468899998)",91344,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,281-404-7816
5042015033,02/11/2014,Single Family,"3777 S RUTHELEN ST
Los Angeles, CA 90018
(34.018710647000034, -118.31282283399997)",90018,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
6032002022,01/17/2014,Single Family,"832 W 79TH ST
Los Angeles, CA 90044
(33.967793619000076, -118.28825964299995)",90044,8,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5550032092,12/17/2014,Single Family,"1735 FULLER AVE
LOS ANGELES, CA 90046
(34.10327084800008, -118.34899295999998)",90046,4,Financial Freedom,Daniel Stack,800-441-4428,L.A. Real Estate Network Inc.,Ray Duran,1200  W Beverly BLVD  Montebello CA 90640,805-732-6596
2650025044,12/19/2014,Single Family,"14673 W PLUMMER ST
Los Angeles, CA 91402
(34.24270847100007, -118.45281931299996)",91402,6,Roni Corado,Roni Corado,818-787-7700,LPS,LPS VPR Unit,10385   Westmoor DR 100 Westminister CO 80241,720-241-7450
2645025017,10/27/2014,Single Family,"9701 N MERCEDES AVE
Los Angeles, CA 91331
(34.246839401000045, -118.43578973999996)",91331,6,"U.S. Bank NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
5054026017,01/29/2014,Single Family,"1477 W 25TH ST
Los Angeles, CA 90007
(34.03367763600005, -118.29390006199998)",90007,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5474012032,10/21/2014,Single Family,"1557 E HAZELWOOD AVE
Los Angeles, CA 90041
(34.12460880300006, -118.21455047899997)",90041,14,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Svcs c/o Priority 1 Property Preservation Inc,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,760-736-0067
6035025015,02/03/2014,Single Family,"1851 W 85TH ST
Los Angeles, CA 90047
(33.960928323000076, -118.31078905699997)",90047,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5104013027,05/16/2014,Single Family,"1255 E 54TH ST
Los Angeles, CA 90011
(33.99391815200005, -118.25291915899999)",90011,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2531025059,06/09/2014,Single Family,"12175 W CLARETTA ST
Los Angeles, CA 91342
(34.28478404100008, -118.398055968)",91342,7,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5103022006,01/02/2014,Multi-Family,"882 1 2 E 53RD ST
Los Angeles, CA 90011
(34.007903741000064, -118.259036977)",90011,9,JP Morgan Chase,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5304011014,03/05/2014,Single Family,"1236 E MONTECITO DR
Los Angeles, CA 90031
(34.087446562000025, -118.19800601699995)",90031,1,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2633010009,12/10/2014,Single Family,"12016 W REDBANK ST
Los Angeles, CA 91352
(34.22535741100006, -118.39468208599999)",91352,6,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2326008009,12/12/2014,Single Family,"13018 W WELBY WAY
Los Angeles, CA 91606
(34.193083150000064, -118.41658005)",91606,2,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5041011004,08/28/2014,Multi-Family,"1421 W 36TH ST
Los Angeles, CA 90018
(34.02191860000005, -118.30091976299997)",90018,8,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4366015033,05/09/2014,Single Family,"375 S GLENROY AVE
Los Angeles, CA 90049
(34.06895086500003, -118.46099222199996)",90049,5,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,WOLVERINE REAL ESTATE SERVICES,JUANITA KENNEY,26711   WOODWARD  305 HUNTINGTON WOODS MI 48070,248-586-9779
2109002004,05/15/2014,Single Family,"8225 N VARIEL AVE
Los Angeles, CA 91304
(34.21913048000005, -118.59292295399996)",91304,3,JP Morgan Chase NA,Amy Lott,888-310-1506,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2770007013,09/09/2014,Single Family,"8956 N GLADBECK AVE
Los Angeles, CA 91324
(34.23354091700003, -118.53897657699997)",91324,12,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2335015021,08/20/2014,Single Family,"6451 N FARMDALE AVE
Los Angeles, CA 91606
(34.18821015000003, -118.38127298299997)",91606,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
7559035014,12/11/2014,Single Family,"409 S WEYMOUTH AVE
SAN PEDRO, CA 90732
(33.740521010000066, -118.30970245499998)",90732,15,Flagstar,Allie Bullard,800-393-4887,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-848-7920
5040003002,01/27/2014,Multi-Family,"1335 W 35TH ST
Los Angeles, CA 90007
(34.02464484700005, -118.29847728799996)",90007,8,Premiere Asset Services,Juan Herrera,323-934-1430,West USA Realty Professionals,Elmon Leggett,1   HOME CAMPUS   DES MOINES IA 50328,414-214-9270
2325018033,10/08/2014,Single Family,"12535 W VICTORY BLVD
Los Angeles, CA 91606
(34.186888483000075, -118.40651947699996)",91606,2,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2336030015,10/29/2014,Single Family,"6135 N FAIR AVE
Los Angeles, CA 91606
(34.18237038600006, -118.37473263099997)",91606,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5522017016,01/16/2014,Single Family,"479 N ST ANDREWS PL
Los Angeles, CA 90004
(34.07985910300005, -118.31139241199998)",90004,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4317003052,07/08/2014,Single Family,"1814 S THAYER AVE
Los Angeles, CA 90025
(34.05499024000005, -118.42631567899997)",90025,5,Green Tree,Jeremy Iverson,480-383-0648,"Safeguard Properties, LLC",Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759
2572032026,09/08/2014,Single Family,"7001 W ARAMA AVE
Los Angeles, CA 91042
(34.24081683900005, -118.28405863899997)",91042,7,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5532016047,12/18/2014,Single Family,"1154 N SYCAMORE AVE
Los Angeles, CA 90038
(34.09237141500006, -118.34278676999998)",90038,4,Green Tree Servicing LLC,Property Preservation Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
2556025033,11/12/2014,Single Family,"10534 N LANGMUIR AVE
Los Angeles, CA 91040
(34.26070019900004, -118.30874606099997)",91040,7,SETERUS INC,Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2724007008,11/26/2014,Multi-Family,"9629 N ANDORA AVE
Los Angeles, CA 91311
(34.24556436800003, -118.62445455999995)",91311,12,Residential Credit Solutions,Annette Hamilton,817-321-6015,Coldwell Banker,Philip Boroda,15490   VENTURA BLVD 100 SHERMAN OAKS CA 91403,310-968-3844
6050029007,09/08/2014,Single Family,"927 E 101ST ST
Los Angeles, CA 90002
(33.94472839300005, -118.25770919499996)",90002,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
4006029005,02/03/2014,Single Family,"3118 W 69TH ST
Los Angeles, CA 90043
(33.976463387000024, -118.32724940199995)",90043,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5107030021,11/06/2014,Single Family,"1401 E 50TH ST
Los Angeles, CA 90011
(33.99756858100005, -118.24976882099998)",90011,9,Central Mortgage Company,Elena Oseguera,501-246-8122,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
5565035005,01/08/2014,Single Family,"2543 N LAUREL PASS
Los Angeles, CA 90046
(34.11698876300005, -118.38213834699997)",90046,4,JP Morgan Chase,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5163020112,08/25/2014,Single Family,"500 E 1ST ST
Los Angeles, CA 90012
(34.04891685600006, -118.23805762099994)",90012,14,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2536019012,09/23/2014,Single Family,"10903 N JAMIE AVE
Los Angeles, CA 91331
(34.26807826000004, -118.40466891299997)",91331,7,Financial Freedom,Daniel Stack,800-441-4428,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
4231013015,07/28/2014,Single Family,"4274 S KENYON AVE
Los Angeles, CA 90066
(33.99236487600007, -118.42837711099997)",90066,11,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5174024031,01/15/2014,Multi-Family,"129 1 2 N BOYLE AVE
Los Angeles, CA 90033
(34.048564302000045, -118.21151999699998)",90033,14,JP Morgan Chase NA,Amy Lott,888-310-1506,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2606014032,11/17/2014,Single Family,"11937 N LOUISE AVE
Los Angeles, CA 91344
(34.288014117000046, -118.51149508299994)",91344,12,Wilshire Bank,Hilda Kelley,213-427-7934,Wilshire Bank,Hilda Kelley,3200   Wilshire BLVD  Los Angeles CA 90010,213-427-7934
5028006023,05/12/2014,Single Family,"4501 W DON RICARDO DR
Los Angeles, CA 90008
(34.01084530300005, -118.35144547199997)",90008,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5454020029,01/30/2014,Single Family,"3619 E RIVER VIEW ST
Los Angeles, CA 90065
(34.10881214900007, -118.22766603699995)",90065,1,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5144005054,12/04/2014,Single Family,"630 W 6TH ST
Los Angeles, CA 90017
(34.049046771000064, -118.25579525499995)",90017,14,JP Morgan Chase C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
2546004012,12/22/2014,Non-Residential,"08704 APPERSON ST
LOS ANGELES, CA 91040
(34.25604215300007, -118.32272545599994)",91040,7,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5071006037,12/12/2014,Single Family,"1730 S VIRGINIA RD
Los Angeles, CA 90019
(34.04244534800006, -118.33356160199997)",90019,10,"La Rue General Contractors, Inc.",Bill La Rue,626-441-4353,NULL,NULL,,NULL
5438010005,02/04/2014,Single Family,"2562 N SILVER RIDGE AVE
Los Angeles, CA 90039
(34.103369945000054, -118.25569615799998)",90039,13,Capital One,Levitia Costner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
7411015032,06/27/2014,Single Family,"26408 S SENATOR AVE
Los Angeles, CA 90710
(33.781987024000045, -118.30304687499995)",90710,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2156029030,11/13/2014,Single Family,"18620 HATTERAS
TARZANA, CA 91356
(34.17710330600005, -118.53867813599999)",91356,3,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5082008028,11/17/2014,Single Family,"4415 W 12TH ST
Los Angeles, CA 90019
(34.05126751800003, -118.32993440599995)",90019,10,"CITIMORTAGAE, INC",CODE VIOLATION,877-290-3997,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2151009017,06/09/2014,Single Family,"5657 N WINNETKA AVE
Los Angeles, CA 91367
(34.17395988100003, -118.57098235599994)",91367,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
6017027022,03/12/2014,Single Family,"2013 W 78TH PL
Los Angeles, CA 90047
(33.96821765800007, -118.31387947599995)",90047,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
6033008019,01/30/2014,Single Family,"1223 W 81ST ST
Los Angeles, CA 90044
(33.965817455000035, -118.29671969599997)",90044,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5139020031,02/27/2014,Single Family,"330 11TH ST
LOS ANGELES, CA 90015
(34.04131611200006, -118.26167534899997)",90015,14,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2304016009,09/03/2014,Single Family,"13069 W STRATHERN ST
Los Angeles, CA 91605
(34.215858000000026, -118.41849975099996)",91605,2,Green Tree Servicing,James Patterson,480-333-6059,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
7349025033,08/13/2014,Single Family,"1663 W 215TH ST
Los Angeles, CA 90501
(33.833528589000025, -118.30867000999996)",90501,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
2570014001,10/09/2014,Single Family,"6466 W HAYWOOD ST
Los Angeles, CA 91042
(34.247897196000054, -118.27328689299998)",91042,7,"HSBC Bank USA, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5016012018,01/10/2014,Multi-Family,"1503 1 2 W 47TH ST
Los Angeles, CA 90062
(34.00387157600005, -118.30885680999995)",90062,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5042011020,01/30/2014,Single Family,"3735 S VAN NESS AVE
Los Angeles, CA 90018
(34.01986984300004, -118.31664264799997)",90018,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2103008058,03/24/2014,Single Family,"18533 W LANARK ST
Los Angeles, CA 91335
(34.21748847900005, -118.53740947299997)",91335,12,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2027019011,04/09/2014,Single Family,"23708 W SANDALWOOD ST
Los Angeles, CA 91307
(34.20519478400007, -118.64268885399997)",91307,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041,800-468-1743
5006019025,06/27/2014,Single Family,"5351 S 7TH AVE
Los Angeles, CA 90043
(33.99350102600005, -118.32474203699996)",90043,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5094003007,10/29/2014,Single Family,"734 S ARDMORE AVE
Los Angeles, CA 90005
(34.058679847000064, -118.30197640499995)",90005,10,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
2502019015,05/20/2014,Single Family,"13744 N DRONFIELD AVE
Los Angeles, CA 91342
(34.32213295200006, -118.45507087199996)",91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5103004018,01/14/2014,Multi-Family,"630 E 52ND ST
Los Angeles, CA 90011
(33.99571340700004, -118.26433942399996)",90011,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2146027055,03/21/2014,Single Family,"22255 1 2 W ERWIN ST
LOS ANGELES, CA 91367
(34.17858424700006, -118.60957898599997)",91367,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2124013003,01/31/2014,Single Family,"18418 W BESSEMER ST
Los Angeles, CA 91335
(34.18101299800003, -118.53436975399995)",91335,3,Goldman Sachs,SEE TDUS,310-777-6249,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527
5188015002,03/17/2014,Multi-Family,"953 1 2 S ESPERANZA ST
Los Angeles, CA 90023
(34.02418013100004, -118.20195663999999)",90023,14,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
