APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,lon,lat,Property on map
5074020021,06/17/2022,Single Family,1741 S HARVARD BLVD,LOS ANGELES,CA,90006,10,CALIFORNIA HOUSING FINANCE AGENCY,Property Preservation,800-669-0340,Safeguard Properties Bron Inc,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.30448,34.04148,POINT (-118.30448 34.04148)
5464021019,02/02/2022,Single Family,3546 N DIVISION ST,LOS ANGELES,CA,90065,1,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.22437,34.10692,POINT (-118.22437 34.10692)
2239024009,09/29/2022,Single Family,6044 N MAMMOTH AVE,LOS ANGELES,CA,91401,2,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.43226,34.18077,POINT (-118.43226 34.18077)
5474028023,01/04/2022,Multi-Family,1420 1/2 N HAZELWOOD AVE,LOS ANGELES,CA,90041,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.21517,34.12121,POINT (-118.21517 34.12121)
5527009021,06/07/2022,Multi-Family,745 1/2 N GENESEE AVE,LOS ANGELES,CA,90046,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.35854,34.08515,POINT (-118.35854 34.08515)
5307014005,03/24/2022,Multi-Family,3927 N VAN HORNE AVE,LOS ANGELES,CA,90032,14,SN Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.17147,34.09027,POINT (-118.17147 34.09027)
6011005022,04/18/2022,Multi-Family,226 E 69TH ST,LOS ANGELES,CA,90003,9,Gregory Funding,MARCUS BROWN,866-712-5698,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.27081,33.97686,POINT (-118.27081 33.97686)
2582016007,01/10/2022,Single Family,13412 W ALMETZ ST,LOS ANGELES,CA,91342,7,Statebridge,Bryce Fendall,720-697-6421,"New Beginning Properties, Inc.",Jose Chavez,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.42474,34.32734,POINT (-118.42474 34.32734)
4119025011,07/06/2022,Single Family,7331 W 87TH ST,LOS ANGELES,CA,90045,11,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.42349,33.95886,POINT (-118.42349 33.95886)
4357002008,01/06/2022,Single Family,1831 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.43744,34.10372,POINT (-118.43744 34.10372)
6063018020,02/23/2022,Single Family,231 E 105TH ST,LOS ANGELES,CA,90003,8,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.27067,33.94113,POINT (-118.27067 33.94113)
2707030020,01/04/2022,Single Family,11060 N OSO AVE,LOS ANGELES,CA,91311,12,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.57511,34.2713,POINT (-118.57511 34.2713)
6006017022,03/09/2022,Multi-Family,321 E 65TH ST,LOS ANGELES,CA,90003,9,Reverse Mortgage Funding,Property Registrations,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26865,33.98073,POINT (-118.26865 33.98073)
4405037002,08/01/2022,Single Family,247 S CARMELINA AVE,LOS ANGELES,CA,90049,11,WILIMINGTON SAVINGS FUND SOCIETY,SELECT SERVICING,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47984,34.05389,POINT (-118.47984 34.05389)
5093025044,09/21/2022,Single Family,727 S ARDMORE AVE,LOS ANGELES,CA,90005,10,Bank of Hope,Jun Quan,213-251-2273,American Default Management,Justin Shaw,433  N CAMDEN DR 400 BEVERLY HILLS CA 90210,310-855-0826,-118.30212,34.05928,POINT (-118.30212 34.05928)
2609021015,07/29/2022,Single Family,12455 N KENNY DR,LOS ANGELES,CA,91344,12,Cenlar FSB,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.49808,34.29683,POINT (-118.49808 34.29683)
4247031015,05/10/2022,Single Family,3337 S CENTINELA AVE,LOS ANGELES,CA,90066,11,SERVICEMAC,VALERIE PRICE,803-650-3458,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.44148,34.01376,POINT (-118.44148 34.01376)
2162019092,01/26/2022,Single Family,5403  NEWCASTLE,LOS ANGELES,CA,91316,4,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.52449,34.16881,POINT (-118.52449 34.16881)
4239003003,06/30/2022,Multi-Family,712 S 6TH AVE,VENICE,CA,90291,11,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.46956,33.99658,POINT (-118.46956 33.99658)
5186006029,08/03/2022,Single Family,3262 E 4TH ST,LOS ANGELES,CA,90063,14,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Gary's Field Inspection Service,Gary Lopez,13084  S 182nd AVE  Goodyear AZ 85338,209-345-4681,-118.19845,34.03452,POINT (-118.19845 34.03452)
6065013022,01/20/2022,Multi-Family,1409 E 108TH ST,LOS ANGELES,CA,90059,15,Gregory Funding,MARCUS BROWN,866-712-5698,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.2498,33.93794,POINT (-118.2498 33.93794)
7404022003,06/24/2022,Single Family,24610 S AVALON AVE,LOS ANGELES,CA,90744,15,Reverse Mortgage Solutions,Erin Hill,866-503-5559,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26376,33.80242,POINT (-118.26376 33.80242)
2605003020,01/06/2022,Single Family,12850 N WOODLEY AVE,LOS ANGELES,CA,91344,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.50058,34.30359,POINT (-118.50058 34.30359)
6005017024,02/01/2022,Single Family,227 W 61ST ST,LOS ANGELES,CA,90003,9,1 Sharpe Opportunity Intermediate Trust,Luis Montero,949-404-1186,Center Street Lending,Luis Montero,18301   Von Karman   Irvine CA 92612,949-404-1186,-118.27693,33.98433,POINT (-118.27693 33.98433)
6016036012,01/28/2022,Multi-Family,1846 W 71ST ST,LOS ANGELES,CA,90047,8,OK LLC,Oleg Khersonsky,818-322-0587,OK LLC,jeanie bedrosian,11693   san vicente BLVD 202 LOS ANGELES CA 90049,310-994-2900,-118.31067,33.97527,POINT (-118.31067 33.97527)
5057002014,01/31/2022,Single Family,2430 S HARCOURT AVE,LOS ANGELES,CA,90016,10,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.34541,34.03386,POINT (-118.34541 34.03386)
6011009033,01/04/2022,Multi-Family,403 1/2 E 71ST ST,LOS ANGELES,CA,90003,9,PennyMac Loan Services,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.26726,33.97556,POINT (-118.26726 33.97556)
7416023008,01/03/2022,Single Family,914 N BAY VIEW AVE,LOS ANGELES,CA,90744,15,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.26989,33.78151,POINT (-118.26989 33.78151)
5014012015,05/09/2022,Multi-Family,4427 1/2 S 7TH AVE,LOS ANGELES,CA,90043,8,Cenlar FSB,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.3248,34.00291,POINT (-118.3248 34.00291)
5453013007,04/11/2022,Single Family,660 W CYPRESS AVE,LOS ANGELES,CA,90065,1,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.223,34.08987,POINT (-118.223 34.08987)
4241015024,02/01/2022,Multi-Family,724 E PALMS BLVD,LOS ANGELES,CA,90291,11,Sound Equity High Income Debt Fund LLC,Julie Williams,425-375-0679,Sound Capital,Ken Hanson,2099  S State College BLVD  Temecula CA 92806,206-790-5277,-118.46196,33.99265,POINT (-118.46196 33.99265)
5117009013,03/14/2022,Multi-Family,1620 1/2 E 33RD ST,LOS ANGELES,CA,90011,9,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.24552,34.011,POINT (-118.24552 34.011)
2013009036,02/17/2022,Single Family,7814 N VICKY AVE,LOS ANGELES,CA,93063,12,Trinity Financial Services,Don Madden,949-313-6161,"Trinity Financial Services, LLC",Don Madden,2618   San Miguel DR 303 Newport Beach CA 92660,949-313-6161,-118.61933,34.21241,POINT (-118.61933 34.21241)
4115005016,05/31/2022,Single Family,8211 S ZITOLA TER,LOS ANGELES,CA,90293,11,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.4434,33.95937,POINT (-118.4434 33.95937)
5023022010,01/04/2022,Single Family,4183 S 4TH AVE,LOS ANGELES,CA,90008,10,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.32151,34.0081,POINT (-118.32151 34.0081)
2781033027,07/12/2022,Single Family,20146 W ACRE ST,LOS ANGELES,CA,91306,3,Flagstar BANK,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.57284,34.22983,POINT (-118.57284 34.22983)
2044012014,01/12/2022,Single Family,23501 W LADRILLO ST,LOS ANGELES,CA,91367,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.63879,34.16694,POINT (-118.63879 34.16694)
5483019005,07/25/2022,Single Family,6226 E BURWOOD AVE,LOS ANGELES,CA,90042,14,Cenlar FSB,Eric Moore,877-338-3791,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.18371,34.12751,POINT (-118.18371 34.12751)
2168018071,01/11/2022,Single Family,5162 N CALATRANA DR,LOS ANGELES,CA,91364,3,"Planet Home Lending, LLC",Alyssa Guzman,203-303-5277,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.6025,34.16291,POINT (-118.6025 34.16291)
2701037036,01/04/2022,Single Family,11884 N MARIPOSA BAY LANE,LOS ANGELES,CA,91326,12,Fay Servicing LLC,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.56865,34.28694,POINT (-118.56865 34.28694)
4309004018,07/07/2022,Single Family,2142 S BEVERWIL DR,LOS ANGELES,CA,90034,5,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.39875,34.04465,POINT (-118.39875 34.04465)
5062008010,06/24/2022,Single Family,2148 S REDONDO BLVD,LOS ANGELES,CA,90016,10,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.35395,34.038,POINT (-118.35395 34.038)
2310009002,01/04/2022,Single Family,11853 W STRATHERN ST,LOS ANGELES,CA,91605,6,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,Safeguard Properties,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.39167,34.21585,POINT (-118.39167 34.21585)
5062006022,08/15/2022,Multi-Family,5136 W WASHINGTON BLVD,LOS ANGELES,CA,90016,10,AGI LOGISTICS HOLDINGS LLC,James Minutello,917-992-2444,NULL,NULL,,NULL,-118.35213,34.04095,POINT (-118.35213 34.04095)
5214023020,03/24/2022,Single Family,4621 E RICHELIEU TER,LOS ANGELES,CA,90032,14,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.18409,34.07649,POINT (-118.18409 34.07649)
4371019037,01/24/2022,Vacant Residential,993 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,Mark Beychok,Mark Beychok,310-402-6275,NULL,NULL,,NULL,-118.43996,34.09342,POINT (-118.43996 34.09342)
5090012016,01/07/2022,Single Family,929 S MUIRFIELD RD,LOS ANGELES,CA,90019,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.33081,34.05798,POINT (-118.33081 34.05798)
6019018021,01/13/2022,Single Family,1041 W 76TH ST,LOS ANGELES,CA,90044,8,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.29335,33.97116,POINT (-118.29335 33.97116)
2227028035,08/31/2022,Single Family,17025 W GAULT ST,LOS ANGELES,CA,91406,6,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.50422,34.19948,POINT (-118.50422 34.19948)
2344011019,06/17/2022,Single Family,13359 W CHANDLER BLVD,LOS ANGELES,CA,91401,4,Bogos Karaoglanyan,Baret Fink,310-739-0895,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.4245,34.16871,POINT (-118.4245 34.16871)
2385011014,01/04/2022,Vacant Residential,3255 N LONGRIDGE TER,LOS ANGELES,CA,91423,4,David Huang,David Huang,951-591-5014,NULL,NULL,,NULL,-118.41836,34.12929,POINT (-118.41836 34.12929)
5002005025,02/09/2022,Multi-Family,1322 W 53RD ST,LOS ANGELES,CA,90037,9,damoder reddy,damoder reddy,310-541-8198,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.29884,33.99403,POINT (-118.29884 33.99403)
2420019031,05/04/2022,Single Family,10133 W SARAH ST,LOS ANGELES,CA,91602,2,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.35111,34.15409,POINT (-118.35111 34.15409)
5453003039,01/04/2022,Multi-Family,2637 E LOOSMORE ST,LOS ANGELES,CA,90065,1,Security National Servicing Corp,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.2274,34.09271,POINT (-118.2274 34.09271)
5451023017,01/25/2022,Vacant Residential,469 W DEL NORTE ST,LOS ANGELES,CA,90065,1,Chih-Wen Yu,Chih-Wen Yu,949-387-1262,C&H Trust Deed Service,Coby Halavais,1   1 Orchard Rd.  110 Lake Forest CA 92679,949-305-8901,-118.21545,34.0924,POINT (-118.21545 34.0924)
2507004054,06/15/2022,Single Family,12567 N BRADLEY AVE,LOS ANGELES,CA,91342,7,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.45136,34.29877,POINT (-118.45136 34.29877)
2108030010,06/06/2022,Single Family,20855 W BALTAR ST,LOS ANGELES,CA,93063,3,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.58824,34.21674,POINT (-118.58824 34.21674)
2601050059,07/12/2022,Single Family,12461 N JESSICA PL,LOS ANGELES,CA,91344,12,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.51955,34.29721,POINT (-118.51955 34.29721)
2106004028,08/25/2022,Single Family,19953 W INGOMAR ST,LOS ANGELES,CA,91306,3,Mr Cooper,Paula Acosta,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.56832,34.21205,POINT (-118.56832 34.21205)
6035003028,01/10/2022,Single Family,2007 W 80TH ST,LOS ANGELES,CA,90047,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.31363,33.9665,POINT (-118.31363 33.9665)
2678005002,02/02/2022,Single Family,16342 W TUBA ST,LOS ANGELES,CA,91343,12,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.48878,34.2564,POINT (-118.48878 34.2564)
2620021007,06/24/2022,Single Family,10355 N CAYUGA AVE,LOS ANGELES,CA,91331,7,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.42192,34.25854,POINT (-118.42192 34.25854)
4104008001,03/18/2022,Single Family,5836 W 74TH ST,LOS ANGELES,CA,90045,11,SERVICEMAC,VALERIE PRICE,803-650-3458,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.38314,33.97373,POINT (-118.38314 33.97373)
5017030051,01/04/2022,Single Family,1040 W 46TH ST,LOS ANGELES,CA,90037,9,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.2931,34.00153,POINT (-118.2931 34.00153)
5523030003,01/02/2022,Multi-Family,580 N WINDSOR BLVD,LOS ANGELES,CA,90004,13,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31949,34.08122,POINT (-118.31949 34.08122)
5716023016,06/24/2022,Single Family,911 N AVENUE 67,LOS ANGELES,CA,90042,14,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.1712,34.12046,POINT (-118.1712 34.12046)
2672005043,01/04/2022,Single Family,15934 W SUNBURST ST,LOS ANGELES,CA,91343,12,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.47963,34.23452,POINT (-118.47963 34.23452)
5021003004,01/14/2022,Single Family,4017 S HALLDALE AVE,LOS ANGELES,CA,90062,8,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.30248,34.01018,POINT (-118.30248 34.01018)
5550001043,01/13/2022,Single Family,1735  FULLER AVE,LOS ANGELES,CA,90046,4,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.34908,34.1033,POINT (-118.34908 34.1033)
2153022033,06/13/2022,Single Family,6111 N CORBIN AVE,LOS ANGELES,CA,91356,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.56246,34.18136,POINT (-118.56246 34.18136)
2303018042,07/22/2022,Single Family,7923 N COLDWATER CANYON AVE,LOS ANGELES,CA,91605,2,Capital Mortgage Services,Melinda Camacho,806-796-1231,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.41548,34.21449,POINT (-118.41548 34.21449)
2202006026,03/22/2022,Single Family,17359 W KESWICK ST,LOS ANGELES,CA,91325,12,Mr Cooper,Paula Acosta,888-456-0714,Five Brothers,Five Brothers,12220  E 13 Mile RD  Warren MI 48093,586-772-7600,-118.5121,34.20975,POINT (-118.5121 34.20975)
5304011014,01/04/2022,Single Family,1236 E MONTECITO DR,LOS ANGELES,CA,90031,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.19805,34.08741,POINT (-118.19805 34.08741)
2668008007,01/26/2022,Single Family,10607 N MONTGOMERY AVE,LOS ANGELES,CA,91344,12,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.48169,34.26312,POINT (-118.48169 34.26312)
5223009003,01/25/2022,Vacant Residential,2008 N MARIANNA AVE,LOS ANGELES,CA,90032,14,"Cardenas Three, LLC",Elizabeth Velasquez,909-315-2746,"Cardenas Three, LLC",Elizabeth Velasquez,12223   Highland AVE  Rancho Cucamonga CA 91739,909-315-2746,-118.17744,34.06631,POINT (-118.17744 34.06631)
5493029006,01/05/2022,Single Family,211 N CHESTNUT AVE,LOS ANGELES,CA,90042,14,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,Safeguard Properties,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.17689,34.11413,POINT (-118.17689 34.11413)
5054018015,01/04/2022,Single Family,2320 S RAYMOND AVE,LOS ANGELES,CA,90007,8,Security National Servicing Corp,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.29741,34.03478,POINT (-118.29741 34.03478)
2344026004,04/28/2022,Single Family,5242 N VENTURA CANYON AVE,LOS ANGELES,CA,91401,4,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.429,34.16603,POINT (-118.429 34.16603)
7454020038,02/01/2022,Single Family,1220 S GRAND AVE,SAN PEDRO,CA,90731,15,Bank of America C/O Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,Guardian Asset Management,Gina Butler,2021   Hartel AVE  Levittown PA 19057,888-872-9094,-118.29,33.73288,POINT (-118.29 33.73288)
