APN,Registered Date,Property Type,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lon,lat,Property on map
6069026029,08/26/2021 12:00:00 AM,Single Family,1807 E 115TH ST,LOS ANGELES,CA,90059,15,LoanCare,ERIC MOORE,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.24059,33.9304,POINT (-118.24059 33.9304)
2202006026,01/04/2021 12:00:00 AM,Single Family,17359 W KESWICK ST,LOS ANGELES,CA,91325,12,Mr. Cooper,Customer Servicing,877-289-0500,Five Brothers,Five Brothers,12220  E 13 Mile RD  Warren MI 48093,586-772-7600,-118.5121,34.20975,POINT (-118.5121 34.20975)
2364004005,01/18/2021 12:00:00 AM,Single Family,4529 N RADFORD AVE,LOS ANGELES,CA,91607,2,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.39226,34.15296,POINT (-118.39226 34.15296)
2178005086,03/18/2021 12:00:00 AM,Single Family,4279 N ELLENITA AVE,LOS ANGELES,CA,91356,3,"Wooshies, inc.",shawn ahdoot,818-987-5367,Wooshies inc,shawn ahdoot,5250  S zelzah AVE  encino CA 91316,818-987-5367,-118.56323,34.14763,POINT (-118.56323 34.14763)
6014027004,10/02/2021 12:00:00 AM,Single Family,1146 W 69TH ST,LOS ANGELES,CA,90044,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.29525,33.97692,POINT (-118.29525 33.97692)
2563017015,10/19/2021 12:00:00 AM,Single Family,7283 W LAS PLUMAS LANE,LOS ANGELES,CA,91042,7,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.29118,34.24854,POINT (-118.29118 34.24854)
6037005024,02/03/2021 12:00:00 AM,Single Family,8901 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.30587,33.95615,POINT (-118.30587 33.95615)
5049003019,01/15/2021 12:00:00 AM,Multi-Family,2637 S WEST VIEW ST,LOS ANGELES,CA,90016,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.34931,34.03156,POINT (-118.34931 34.03156)
5507016012,05/18/2021 12:00:00 AM,Single Family,435 S JUNE ST,LOS ANGELES,CA,90020,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.33434,34.06582,POINT (-118.33434 34.06582)
2350005029,02/01/2021 12:00:00 AM,Single Family,11166 W BURBANK BLVD,LOS ANGELES,CA,91601,2,"Golden Pocket Financial, Inc.",Arminda Reza,626-731-9107,RPCS,Arminda Reza,1107   Fair Oaks AVE 447 South Pasadena CA 91030,626-731-9107,-118.37471,34.17197,POINT (-118.37471 34.17197)
4326003067,11/29/2021 12:00:00 AM,Single Family,10550 W WILSHIRE BLVD 1-50,LOS ANGELES,CA,90024,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.43255,34.06277,POINT (-118.43255 34.06277)
7414037005,01/25/2021 12:00:00 AM,Single Family,1221 W DOLORES ST,LOS ANGELES,CA,90744,15,Freedom Mortgage,Shannon Powell,317-537-3714,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.27832,33.7933,POINT (-118.27832 33.7933)
5137019012,07/16/2021 12:00:00 AM,Single Family,1626 W 11TH ST,LOS ANGELES,CA,90015,1,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.27607,34.04799,POINT (-118.27607 34.04799)
6088002018,01/13/2021 12:00:00 AM,Single Family,741 W 115TH ST,LOS ANGELES,CA,90044,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.28851,33.92988,POINT (-118.28851 33.92988)
2108035025,08/26/2021 12:00:00 AM,Single Family,20722 W STAGG ST,LOS ANGELES,CA,91306,3,Selene Finance,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.58493,34.21108,POINT (-118.58493 34.21108)
5001027024,04/12/2021 12:00:00 AM,Multi-Family,728 W 52ND PL,LOS ANGELES,CA,90037,9,"VELASQUEZ,ALVARO CARLOS C/O RUSHMORE LOAN MANAGEMENT SERVICES",PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28668,33.99488,POINT (-118.28668 33.99488)
6051001015,01/14/2021 12:00:00 AM,Single Family,10332 S AVALON BLVD,LOS ANGELES,CA,90003,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.26483,33.94272,POINT (-118.26483 33.94272)
2281009001,01/29/2021 12:00:00 AM,Single Family,4043 N WOODCLIFF RD,LOS ANGELES,CA,91403,4,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.46753,34.14398,POINT (-118.46753 34.14398)
2510020069,05/06/2021 12:00:00 AM,Single Family,13463 W HUBBARD ST,LOS ANGELES,CA,91342,7,Selene Finance,Eric Moore,877-338-3791,ServiceLink,Client Services,10632   Westmoor DR 100 Westminster CO 80021,877-847-8612,-118.4268,34.31088,POINT (-118.4268 34.31088)
2780028056,01/04/2021 12:00:00 AM,Single Family,20601 W ROSCOE BLVD,LOS ANGELES,CA,91306,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.58232,34.22019,POINT (-118.58232 34.22019)
5538008020,11/30/2021 12:00:00 AM,Single Family,736 N ALEXANDRIA AVE,LOS ANGELES,CA,90029,13,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.29771,34.08474,POINT (-118.29771 34.08474)
2503022013,01/11/2021 12:00:00 AM,Single Family,14010 W TYLER ST,LOS ANGELES,CA,91342,7,"U.S. Bank National Association, as Trustee",Douglas Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.43846,34.32327,POINT (-118.43846 34.32327)
5312021051,03/12/2021 12:00:00 AM,Single Family,6210 N LOMITAS DR,LOS ANGELES,CA,90042,14,Mr. Cooper LLC,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,844-488-7447,-118.17925,34.10669,POINT (-118.17925 34.10669)
2105021005,06/30/2021 12:00:00 AM,Single Family,8025 N TAMPA AVE,LOS ANGELES,CA,91335,3,PREMIER AMERICA CU,ALMA GAETA,818-772-4000,NULL,NULL,,NULL,-118.55374,34.2165,POINT (-118.55374 34.2165)
6048034019,01/04/2021 12:00:00 AM,Multi-Family,9501 S BANDERA ST,LOS ANGELES,CA,90002,15,CLS - COMMUNITY LOAN SERVICING,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.23977,33.95033,POINT (-118.23977 33.95033)
2376001013,01/14/2021 12:00:00 AM,Single Family,4172 N SUNSWEPT DR,LOS ANGELES,CA,91604,4,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.40606,34.14191,POINT (-118.40606 34.14191)
2167005004,01/04/2021 12:00:00 AM,Single Family,5155 N ALHAMA DR,LOS ANGELES,CA,91364,3,PennyMac Loan Services,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.5941,34.163,POINT (-118.5941 34.163)
2611026012,04/23/2021 12:00:00 AM,Single Family,14919 W HUBBARD ST,LOS ANGELES,CA,91342,7,Carrington Mortgage Services,code compliance,866-563-1100,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.4565,34.28548,POINT (-118.4565 34.28548)
6005017024,07/30/2021 12:00:00 AM,Single Family,227 W 61ST ST,LOS ANGELES,CA,90003,9,1 Sharpe Opportunity Intermediate Trust,Luis Montero,949-404-1186,Center Street Lending,Luis Montero,18301   Von Karman   Irvine CA 92612,949-404-1186,-118.27693,33.98433,POINT (-118.27693 33.98433)
4402008088,01/07/2021 12:00:00 AM,Single Family,11678 W SUNSET BLVD,LOS ANGELES,CA,90049,11,Carrington Mortgage Services,code compliance,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.46995,34.06592,POINT (-118.46995 34.06592)
7410009030,08/02/2021 12:00:00 AM,Single Family,1404 W 257TH ST,LOS ANGELES,CA,90710,15,Statebridge,Bryce Fendall,720-697-6421,Rushmore Loan Management Services LLC,Customer Center,15480   Luguna Canyon RD  Irvine CA 92618,888-504-6700,-118.30153,33.79038,POINT (-118.30153 33.79038)
5052022003,08/09/2021 12:00:00 AM,Single Family,2211 W 31ST ST,LOS ANGELES,CA,90018,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.31555,34.02658,POINT (-118.31555 34.02658)
6014005028,08/26/2021 12:00:00 AM,Single Family,1015 W 65TH PL,LOS ANGELES,CA,90044,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.29241,33.97994,POINT (-118.29241 33.97994)
6035027016,01/04/2021 12:00:00 AM,Single Family,2055 W 85TH ST,LOS ANGELES,CA,90047,8,CLS - COMMUNITY LOAN SERVICING,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.31527,33.96101,POINT (-118.31527 33.96101)
4009009004,01/09/2021 12:00:00 AM,Single Family,2216 W 74TH ST,LOS ANGELES,CA,90043,8,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.31846,33.97265,POINT (-118.31846 33.97265)
6015006001,01/18/2021 12:00:00 AM,Single Family,1658 W 65TH ST,LOS ANGELES,CA,90047,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.30657,33.98051,POINT (-118.30657 33.98051)
2620023008,09/14/2021 12:00:00 AM,Single Family,10327 N TELFAIR AVE,LOS ANGELES,CA,91331,7,JP Morgan Chase NA,Amy Lott,888-310-1506,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.42007,34.25815,POINT (-118.42007 34.25815)
2747013043,01/08/2021 12:00:00 AM,Single Family,10021 N VARIEL AVE,LOS ANGELES,CA,91311,12,"Deutsche Bank National Trust Company, as Trustee",Douglas Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.59307,34.25264,POINT (-118.59307 34.25264)
2428019013,08/16/2021 12:00:00 AM,Single Family,7342 W PACIFIC VIEW DR,LOS ANGELES,CA,90068,4,"The Socotra Opportunity Fund, LLC and Aspen",Ratishia Williams,916-277-9312,NULL,NULL,,NULL,-118.3536,34.12135,POINT (-118.3536 34.12135)
2531011055,06/10/2021 12:00:00 AM,Single Family,11612 W REMINGTON ST,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.38517,34.28347,POINT (-118.38517 34.28347)
2408011012,06/23/2021 12:00:00 AM,Single Family,8638 N NORRIS AVE,LOS ANGELES,CA,91352,6,SN Servicing Corporation,Ashlee McKenney,707-476-2622,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.36867,34.22624,POINT (-118.36867 34.22624)
5513016030,01/14/2021 12:00:00 AM,Multi-Family,125 S MANSFIELD AVE,LOS ANGELES,CA,90036,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.34091,34.07277,POINT (-118.34091 34.07277)
5104014030,10/25/2021 12:00:00 AM,Single Family,1189 E 54TH ST,LOS ANGELES,CA,90011,9,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.25433,33.99403,POINT (-118.25433 33.99403)
5209011003,01/07/2021 12:00:00 AM,Single Family,2422 N LINCOLN HIGH DR,LOS ANGELES,CA,90031,14,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.19955,34.07463,POINT (-118.19955 34.07463)
2647013025,01/04/2021 12:00:00 AM,Single Family,14650 W LASSEN ST,LOS ANGELES,CA,91345,6,Selene Finance,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.45093,34.25012,POINT (-118.45093 34.25012)
5678024015,01/14/2021 12:00:00 AM,Vacant Residential,4454 N SUNNYCREST DR,LOS ANGELES,CA,90065,13,Crawford Real Estate Services,susan Zowarka,909-882-3393,NULL,NULL,,NULL,-118.23571,34.1311,POINT (-118.23571 34.1311)
5015008003,01/21/2021 12:00:00 AM,Multi-Family,1814 W 51ST ST,LOS ANGELES,CA,90062,8,Aztec Financial,Chloe Allton,818-848-8960,Aztec Financial,Chloe Allton,2624  W MAGNOLIA  BLVD  BURBANK CA 91505,818-848-8960,-118.31189,33.9968,POINT (-118.31189 33.9968)
2729011058,01/09/2021 12:00:00 AM,Single Family,18505  MAYALL,NORTHRIDGE,CA,91324,12,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.53687,34.25341,POINT (-118.53687 34.25341)
2173002027,01/19/2021 12:00:00 AM,Single Family,4516 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,MUFG Union Bank,Jennifer Carter,858-457-6343,Safeguard Properties,Safeguard Properties,445  S Figueroa ST  Los Angeles CA 90071,800-852-8306,-118.6048,34.14918,POINT (-118.6048 34.14918)
4370009024,01/11/2021 12:00:00 AM,Single Family,1704 W STONE CANYON ROAD,LOS ANGELES,CA,90077,5,"Investment Management Company, LLC",Brian Boren,310-395-4620,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.45917,34.10409,POINT (-118.45917 34.10409)
5121011021,03/25/2021 12:00:00 AM,Multi-Family,510 1/2 E 35TH ST,LOS ANGELES,CA,90011,9,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.26747,34.01513,POINT (-118.26747 34.01513)
2113011009,01/07/2021 12:00:00 AM,Single Family,20760 W SATICOY ST,LOS ANGELES,CA,91306,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.586,34.20817,POINT (-118.586 34.20817)
5003032029,03/16/2021 12:00:00 AM,Multi-Family,5719 S NORMANDIE AVE,LOS ANGELES,CA,90037,8,Mr. Cooper LLC,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.30036,33.98998,POINT (-118.30036 33.98998)
7447007015,01/09/2021 12:00:00 AM,Single Family,969 W SUMMERLAND AVE,SAN PEDRO,CA,90731,15,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.29835,33.74751,POINT (-118.29835 33.74751)
4125013070,01/08/2021 12:00:00 AM,Single Family,8710  BELFORD,LOS ANGELES,CA,90045,11,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,Safeguard Properties,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.38381,33.95873,POINT (-118.38381 33.95873)
5084003018,01/14/2021 12:00:00 AM,Multi-Family,845 S SYCAMORE AVE,LOS ANGELES,CA,90036,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.34418,34.0592,POINT (-118.34418 34.0592)
5426013010,04/21/2021 12:00:00 AM,Multi-Family,844 N DILLON ST,LOS ANGELES,CA,90026,13,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.27645,34.08229,POINT (-118.27645 34.08229)
5035032019,01/07/2021 12:00:00 AM,Multi-Family,1621 W 38TH ST,LOS ANGELES,CA,90062,8,"DANCO, INC.",RONALD PERLSTEIN,310-842-8234,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.30966,34.01746,POINT (-118.30966 34.01746)
2286021032,01/04/2021 12:00:00 AM,Single Family,3939 N HAYVENHURST DR,LOS ANGELES,CA,91436,4,City National Bank,Joe Shapard,213-673-8158,NULL,NULL,,NULL,-118.48566,34.14232,POINT (-118.48566 34.14232)
2701039022,01/28/2021 12:00:00 AM,Single Family,20163 W VIA CELLINI,LOS ANGELES,CA,91326,12,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.57282,34.29345,POINT (-118.57282 34.29345)
5127035025,01/15/2021 12:00:00 AM,Multi-Family,222 E 24TH ST,LOS ANGELES,CA,90011,9,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.26569,34.0256,POINT (-118.26569 34.0256)
6020025031,01/14/2021 12:00:00 AM,Multi-Family,519 W 74TH ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.28345,33.9728,POINT (-118.28345 33.9728)
7349010026,09/02/2021 12:00:00 AM,Single Family,1465 W 212TH ST,LOS ANGELES,CA,90501,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.30332,33.83664,POINT (-118.30332 33.83664)
5565019035,04/13/2021 12:00:00 AM,Single Family,8001 1/2 W JOVENITA CANYON ROAD,LOS ANGELES,CA,90046,4,US Bank,David Davidson,619-239-2353,JAM Bookkeeping,Jackie Angel,8001   Jovenita Canyon   Los Angeles CA 90046,619-866-2283,-118.37143,34.1141,POINT (-118.37143 34.1141)
6004020026,12/10/2021 12:00:00 AM,Single Family,6414 S DENVER AVE,LOS ANGELES,CA,90044,8,Reverse Mortgage Solutions,Monique White,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.28364,33.98084,POINT (-118.28364 33.98084)
2651005016,01/15/2021 12:00:00 AM,Single Family,14800 W CALAHAN ST,LOS ANGELES,CA,91402,6,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.45556,34.23626,POINT (-118.45556 34.23626)
4360029187,01/04/2021 12:00:00 AM,Single Family,10445 W WILSHIRE BLVD 1-109,LOS ANGELES,CA,90024,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.43087,34.06606,POINT (-118.43087 34.06606)
6065002010,01/10/2021 12:00:00 AM,Single Family,1316 E 103RD ST,LOS ANGELES,CA,90002,15,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.25108,33.94304,POINT (-118.25108 33.94304)
5029038004,03/25/2021 12:00:00 AM,Single Family,3966 S CLOVERDALE AVE,LOS ANGELES,CA,90008,10,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.36204,34.01338,POINT (-118.36204 34.01338)
5446008029,06/30/2021 12:00:00 AM,Single Family,2930 N JEFFRIES AVE,LOS ANGELES,CA,90065,1,"PEAK FORECLOSURE SERVICES, INC.",Kelli Espinoza,818-591-9237,NULL,NULL,,NULL,-118.221,34.08739,POINT (-118.221 34.08739)
5505014044,12/03/2021 12:00:00 AM,Single Family,4477 W WILSHIRE BLVD,LOS ANGELES,CA,90010,5,Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,Guardian Asset Management,Gina Butler,2021   Hartel AVE  Levittown PA 19057,888-872-9094,-118.32722,34.06207,POINT (-118.32722 34.06207)
5054011011,01/07/2021 12:00:00 AM,Single Family,2633 S VAN BUREN PL,LOS ANGELES,CA,90007,8,Carrington Mortgage Services,code compliance,866-563-1100,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.29716,34.03164,POINT (-118.29716 34.03164)
2532022008,03/10/2021 12:00:00 AM,Single Family,11183 N PHILLIPPI AVE,LOS ANGELES,CA,91331,7,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.40206,34.27323,POINT (-118.40206 34.27323)
5022004024,01/07/2021 12:00:00 AM,Single Family,1828 W 41ST PL,LOS ANGELES,CA,90062,8,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.31237,34.00803,POINT (-118.31237 34.00803)
2625033002,01/28/2021 12:00:00 AM,Single Family,13321 W BRANFORD ST,LOS ANGELES,CA,91331,6,COMMUNITY LOAN SERVICING,Frances Guerra,954-590-7676,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.42371,34.23343,POINT (-118.42371 34.23343)
4004017029,01/27/2021 12:00:00 AM,Single Family,3627 W 60TH ST,LOS ANGELES,CA,90043,8,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.33628,33.98549,POINT (-118.33628 33.98549)
2679020026,03/24/2021 12:00:00 AM,Single Family,16318 W CLYMER ST,LOS ANGELES,CA,91344,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.48797,34.26252,POINT (-118.48797 34.26252)
5082014032,10/19/2021 12:00:00 AM,Multi-Family,4431 W VICTORIA PARK PL,LOS ANGELES,CA,90019,10,Lima One Capital LLC,Eric Moore,877-338-3791,AMERICAN DESTINY REAL ESTATE SERVICES,CUSTOMER SERVICE,400   SOUTHPOINT BLVD 410 CANONSBURG PA 15317,724-745-5969,-118.33159,34.0466,POINT (-118.33159 34.0466)
