APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,Property on Map
4330013029,06/28/2017,Single Family,1251 S DANIELS DR,LOS ANGELES,CA,90035,5,"Deutsche Bank, c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,POINT (-118.4012 34.05496)
6057008031,01/23/2017,Single Family,2056 W 97TH ST,LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.31542 33.9482)
2676009005,06/28/2017,Single Family,16321 W VINCENNES ST,LOS ANGELES,CA,91343,12,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.48813 34.24128)
6018004019,01/02/2017,Single Family,7217 S DENKER AVE,LOS ANGELES,CA,90047,8,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30478 33.97396)
2780004077,02/02/2017,Single Family,8415 N MCNULTY AVE,LOS ANGELES,CA,91306,3,Nationstar Mortgage LLC,Code Compliance,888-480-2432,"XFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,POINT (-118.58725 34.22254)
5556009005,01/18/2017,Single Family,8353 W YUCCA TR,HOLLYWOOD,CA,90046,4,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.37227000000001 34.10434)
2415022019,01/03/2017,Multi-Family,5648 N CARTWRIGHT AVE,NORTH HOLLYWOOD,CA,91601,2,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.36364999999999 34.17352)
6050014025,01/26/2017,Single Family,822 E 95TH ST,LOS ANGELES,CA,90002,8,"Dovenmuehle Mortgage, Inc.",Eric Barber,866-397-5370,"Sables Servco, LLC",Jesse Talavera,30   Corporate Park  450 Irvine CA 92606,714-580-8567,POINT (-118.25999 33.95013)
2346003017,04/05/2017,Single Family,12734 W ALBERS ST,LOS ANGELES,CA,91607,2,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,POINT (-118.41053 34.17021)
5420009006,03/13/2017,Single Family,2027 N LEMOYNE ST,LOS ANGELES,CA,90026,13,"BAYVIEW LOAN SERVICING, LLC",MICHAEL LOPATA,954-590-7161,MILES PRESERVATION LLC,MR. MILES,27226   Via Industria   Temecula CA 92590,951-808-3346,POINT (-118.25324 34.08957)
2417005017,07/27/2017,Multi-Family,5260 N AUCKLAND AVE,NORTH HOLLYWOOD,CA,91601,4,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,POINT (-118.36033 34.16663)
7469002115,11/14/2017,Single Family,765 W 26TH ST,LOS ANGELES,CA,90731,15,US BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.29354999999998 33.7198)
2722030004,01/26/2017,Single Family,21608 W LOS ALIMOS ST,LOS ANGELES,CA,91311,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Barrett Daffin Frappier Treder & Weiss LLP,Grace Wesson,20955   Pathfinder RD 300 Diamond CA 91765,877-338-3791,POINT (-118.60052 34.26506)
5558023007,01/16/2017,Single Family,1731 N FRANKLIN WAY,LOS ANGELES,CA,90069,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.37577 34.10122)
2872022036,08/14/2017,Single Family,11733 N CASTILLO LANE,LOS ANGELES,CA,91326,12,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.53663000000002 34.28398)
6087012018,10/05/2017,Single Family,11715 1/2 S MAIN ST,LOS ANGELES,CA,90061,15,Nationstar Mortgage,Code Violations,888-456-0714,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.27412999999999 33.92681)
2580019067,01/05/2017,Single Family,13151 N MIRA MAR DR,LOS ANGELES,CA,91342,7,Nationstar Mortgage,Code Violations,888-456-0714,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.40547 34.31186)
5058003013,06/28/2017,Single Family,2249 W 25TH ST,LOS ANGELES,CA,90018,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,POINT (-118.31629000000001 34.03396)
5462006015,01/04/2017,Single Family,3560 E LAVELL DR,LOS ANGELES,CA,90065,1,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.22879 34.1104)
4240007022,01/16/2017,Single Family,202 S 4TH AVE,LOS ANGELES,CA,90291,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,POINT (-118.4764 33.99902)
5060016015,01/05/2017,Multi-Family,2214 S 9TH AVE,LOS ANGELES,CA,90018,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.32706 34.03655)
6042022022,01/03/2017,Single Family,825 E 87TH ST,LOS ANGELES,CA,90002,9,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.25990000000002 33.95937)
4326026106,01/17/2017,Single Family,10621 W EASTBORNE AVE,LOS ANGELES,CA,90024,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.43085000000002 34.05448)
2156028147,01/11/2017,Single Family,18550  HATTERAS,LOS ANGELES,CA,91423,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648,714-848-7920,POINT (-118.53772999999998 34.17726)
2870013047,03/30/2017,Single Family,18226 W BATHURST ST,LOS ANGELES,CA,91326,12,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.53164999999998 34.27812)
2177040017,08/04/2017,Single Family,19016 W DEVONPORT LANE,LOS ANGELES,CA,91356,3,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,POINT (-118.54784 34.14183)
2580018255,01/03/2017,Single Family,13151 N MIRA MAR DR,LOS ANGELES,CA,91342,7,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.40547 34.31186)
5109008054,01/02/2017,Multi-Family,237 E 51ST ST,BAD APN,CA,99999,9,"Citibank, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.27040999999998 33.99666)
2761013009,07/03/2017,Single Family,9749 N QUAKERTOWN AVE,LOS ANGELES,CA,91311,12,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Eddy Leon,eddy leon,1650   XIMENO AVE  LONG BEACH CA 90804,303-470-3633,POINT (-118.57061 34.24757)
5047012018,01/12/2017,Single Family,3539 S COCHRAN AVE,LOS ANGELES,CA,90016,10,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.36183 34.0224)
4305027021,01/05/2017,Single Family,9017 W CRESTA DR,LOS ANGELES,CA,90035,5,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.38699 34.04604)
2364004036,07/20/2017,Single Family,4551 N GENTRY AVE,LOS ANGELES,CA,91607,2,Platinum Loan Servicing,Karen Larson,818-222-5222,NULL,NULL,,NULL,POINT (-118.39334 34.153670000000005)
2531025021,07/26/2017,Single Family,11871 N VANPORT AVE,LOS ANGELES,CA,91342,7,Nationstar Mortgage LLC,Code Compliance,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,POINT (-118.39929000000001 34.28592)
2727003022,01/31/2017,Single Family,22500 W NEEDLES ST,LOS ANGELES,CA,91311,12,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,POINT (-118.61708 34.24659)
5050020006,08/08/2017,Single Family,2921 S SOMERSET DR,LOS ANGELES,CA,90016,10,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.3375 34.02871)
5026013002,09/20/2017,Single Family,4212 W DON LUIS DR,LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.34466999999998 34.00548)
5149009048,02/02/2017,Single Family,253 S BROADWAY,LOS ANGELES,CA,90012,14,WRI PROPERTY MANAGEMENT,LORENZA WILLIAMS,678-894-4503,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,POINT (-118.24803 34.05129)
2605002208,04/27/2017,Single Family,15647 W VIEWRIDGE LANE,LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.47315 34.28151)
4325016012,08/14/2017,Single Family,10856 W ROCHESTER AVE,LOS ANGELES,CA,90024,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2225,MCS Trashout,30262   Crown Valley PKWY B-228 Laguna Nigel CA 92677,866-563-1100,POINT (-118.44117999999999 34.05631)
2229027020,01/18/2017,Single Family,17536 W HAMLIN ST,LOS ANGELES,CA,91406,6,SHELLPOINT MORTGAGE SERVICING,NEW PENN FINANCIAL,800-365-7107,"Cyprexx Services, LLC",Code Compliance,41951   Remington AVE 150 Temecula CA 92590,877-339-8202,POINT (-118.51561999999998 34.1884)
5054035012,06/15/2017,Multi-Family,1437 1/4 W 30TH ST,LOS ANGELES,CA,90007,8,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.29552 34.02727)
5022026018,01/02/2017,Single Family,4170 S 3RD AVE,LOS ANGELES,CA,90008,10,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.32021999999999 34.00824)
6040003005,03/14/2017,Multi-Family,8419 S BROADWAY,LOS ANGELES,CA,90003,9,US Bank,Jessica Vanella,612-973-2749,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.27848000000002 33.96272)
2666001015,01/04/2017,Single Family,16121 W HARVEST ST,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,POINT (-118.48332 34.27839)
6042003030,08/01/2017,Single Family,710 E 87TH ST,LOS ANGELES,CA,90002,9,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.26259 33.95908)
5716031007,02/17/2017,Single Family,1067 N RUTLAND AVE,LOS ANGELES,CA,90042,14,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.17182 34.12598)
7444003084,03/08/2017,Single Family,1553  STONEWOOD,LOS ANGELES,CA,90732,15,POPA federal crediti union,Laura Lara,562-207-4401,carrington fcl,tai alailima,600   city PKWY 110 orange CA 92868,949-517-6410,POINT (-118.30562 33.76271)
7460028011,01/05/2017,Single Family,1129 W 20TH ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,POINT (-118.30194999999999 33.726)
2178027011,08/25/2017,Single Family,4621 N CONCHITA WAY,LOS ANGELES,CA,91356,3,"Able Investment Services, LLC",Ronald Bauer,310-470-6230,Safeguard Properties,Heidi Brodersen,445   S. Figueroa Street   Los Angeles CA 90071,858-457-6332,POINT (-118.55927 34.1546)
2162009150,03/28/2017,Single Family,5400 N NEWCASTLE AVE,ENCINO,CA,91316,5,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.52422 34.16881)
5229028002,10/26/2017,Single Family,1066 N DUNDAS ST,LOS ANGELES,CA,90063,14,"PEAK FORECLOSURE SERVICES, INC.",Kelli Espinoza,818-591-9237,RESS Financial Corporation,Chris Loria,1780   Town and Country DR 105 Norco CA 92860,951-270-2640,POINT (-118.19492 34.05137)
5208002006,05/04/2017,Single Family,2528 N JOHNSTON ST,LOS ANGELES,CA,90031,1,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.21029 34.07628)
2666023008,10/12/2017,Single Family,11204 N MONTGOMERY AVE,LOS ANGELES,CA,91344,12,Mr. Cooper,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,POINT (-118.48159000000001 34.27389)
2423011032,01/31/2017,Single Family,11122 W RIVERSIDE DR,LOS ANGELES,CA,91602,4,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,NULL,NULL,,NULL,POINT (-118.37303000000001 34.15219)
4330013029,01/22/2017,Single Family,1251 S DANIELS DR,LOS ANGELES,CA,90035,5,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,POINT (-118.4012 34.05496)
7452002023,09/06/2017,Single Family,1492 W SEPULVEDA ST,SAN PEDRO,CA,90732,15,ABS REO Trust II c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30845 33.74527)
2264014008,01/02/2017,Single Family,4736 N NORWICH AVE,LOS ANGELES,CA,91403,4,EMC Mortgage LLC C/O Select Portfolio Servicing,NA NA,888-349-8964,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,POINT (-118.46054000000001 34.15668)
5504028163,01/03/2017,Single Family,4070 W 6TH ST,LOS ANGELES,CA,90005,10,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,POINT (-118.31265000000002 34.06271)
2281004002,02/13/2017,Single Family,4244 N WOODCLIFF ROAD,LOS ANGELES,CA,91403,4,ANDRADE FINANCIAL,JOHN ANDRADE,626-857-1054,LPS,LPS VPR Unit,10385   Westmoor DR 100 Westminister CO 80241,720-241-7450,POINT (-118.46709 34.1479)
5042005031,01/05/2017,Single Family,3636 S 3RD AVE,LOS ANGELES,CA,90018,10,Nationstar Mortgage,Code Violations,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.31997 34.02173)
2259007017,03/15/2017,Single Family,16651 W LA MAIDA ST,LOS ANGELES,CA,91436,5,US BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.4962 34.16199)
2010023052,11/10/2017,Single Family,22157 W TERI CT,LOS ANGELES,CA,91304,12,"Deutsche Bank, c/o Select Portfolio Servicing",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.61047 34.2213)
4125013135,01/19/2017,Single Family,8620 S BELFORD AVE A-F,LOS ANGELES,CA,90045,11,"SETERUS, INC",Property Preservation,877-735-3637,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.38380000000001 33.9592)
2026026010,01/05/2017,Single Family,23033 W ENADIA WAY,LOS ANGELES,CA,91307,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.62937000000001 34.19986)
5083019019,01/22/2017,Multi-Family,1214 S LONGWOOD AVE,LOS ANGELES,CA,90019,10,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.34024999999998 34.05278)
2354008036,01/03/2017,Single Family,4702 N KRAFT AVE,LOS ANGELES,CA,91602,2,"HSBC Bank, C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.37996000000001 34.15591)
7448026006,01/11/2017,Single Family,554 W BONITA ST,SAN PEDRO,CA,90731,15,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,POINT (-118.28914 33.74793)
6006019029,05/10/2017,Multi-Family,409 E 64TH ST,LOS ANGELES,CA,90003,9,Bert Whitfield and Jauncie Whitfield,Bert Whitfield,323-314-2723,NULL,NULL,,NULL,POINT (-118.26705000000001 33.98164)
4302025006,01/04/2017,Single Family,1924 S SHERBOURNE DR,LOS ANGELES,CA,90034,10,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.38199 34.04289)
6016006011,01/09/2017,Single Family,1918 W 64TH ST,LOS ANGELES,CA,90047,8,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,POINT (-118.31180000000002 33.9813)
5003006032,01/04/2017,Single Family,1662 W 51ST PL,LOS ANGELES,CA,90062,8,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.30669999999999 33.99587)
5188018028,06/28/2017,Single Family,3418 E SISKIYOU ST,LOS ANGELES,CA,90023,14,"Deutsche Bank, c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.20107999999999 34.02637)
2781032002,07/24/2017,Single Family,8849 N COMANCHE AVE,LOS ANGELES,CA,91306,3,Reverse Mortgage Solutions,Josefina Martinez,832-616-5907,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,POINT (-118.57234 34.2315)
2530006036,02/19/2017,Single Family,11850 W GLAMIS ST,LOS ANGELES,CA,91342,7,THE MONEY SOURCE,DAISEY CORREA,203-666-4272,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.39093999999999 34.27562)
2717003002,09/12/2017,Single Family,11209 N YOLANDA AVE,LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.54566 34.27362)
5031011006,01/20/2017,Single Family,4028 W DON DIABLO DR,LOS ANGELES,CA,90008,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.3456 34.0088)
2340025025,08/04/2017,Single Family,5612 N BELLINGHAM AVE,LOS ANGELES,CA,91607,2,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.39855999999999 34.17260000000001)
5469019004,01/05/2017,Single Family,5219 E MONTE VISTA ST,LOS ANGELES,CA,90042,1,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.20061 34.10886)
5445027026,01/10/2017,Single Family,2265 N MEADOWVALE AVE,LOS ANGELES,CA,90031,13,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.23503 34.08974)
5105015006,06/20/2017,Multi-Family,5517 S MORGAN AVE,LOS ANGELES,CA,90011,9,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.24466999999999 33.99237)
2556007034,01/16/2017,Single Family,10700 N RHODESIA AVE,LOS ANGELES,CA,91040,7,Statebridge Company LLC,Frank Robbins,303-962-6753,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30775 34.26344)
7462005022,09/08/2017,Single Family,652 W 18TH ST,SAN PEDRO,CA,90731,15,M&T Bank,Grace Wesson,877-338-3791,MSI,Property Preservation,500   Grapeview HWY  Hurst TX 76054,800-346-2432,POINT (-118.29144 33.728)
