APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,lon,lat,Property on Map
2378025032,01/30/2020,Vacant Residential,3801 N BERRY DR,LOS ANGELES,CA,91604,2,"Kodiak Capital Management, LLC",Andrey Kalashnikov,323-527-5137,NULL,NULL,,NULL,-118.37945,34.13709,POINT (-118.37945 34.13709)
5437003016,01/27/2020,Multi-Family,3019 1/2 W GLENHURST AVE,LOS ANGELES,CA,90039,13,NEW AMERICAN FUNDING,KARLA HOWES,949-445-8824,SO CAL INSPECTORS INC,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,949-445-8824,-118.25379,34.11047,POINT (-118.25379 34.11047)
2184054008,01/21/2020,Single Family,4025 N ROCK HAMPTON DR,LOS ANGELES,CA,91356,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.53669,34.1442,POINT (-118.53669 34.1442)
5061016029,05/07/2020,Multi-Family,2022 S HARCOURT AVE,LOS ANGELES,CA,90016,10,Capital Mortgage Services,Melinda Camacho,806-796-1231,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.34309,34.03769,POINT (-118.34309 34.03769)
5493009011,01/15/2020,Single Family,6315 E ELGIN ST,LOS ANGELES,CA,90042,14,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.17992,34.11847,POINT (-118.17992 34.11847)
5115021013,01/23/2020,Multi-Family,849 1/2 E 42ND ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.26075,34.00762,POINT (-118.26075000000002 34.00762)
2763020018,07/06/2020,Single Family,9340 N CREBS AVE,LOS ANGELES,CA,91324,12,Shellpoint Mortgage Servicing,Dawn Talavera,714-848-7920,"ZBS Law, LLP",Dawn Talavera,30   Corporate Park  450 Irvine CA 92606,714-848-7920,-118.54407,34.24044,POINT (-118.54407000000002 34.24044)
5514011033,02/18/2020,Multi-Family,330 N CROFT AVE,LOS ANGELES,CA,90048,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.37407,34.07697,POINT (-118.37407 34.07697)
6050029011,01/14/2020,Single Family,907 E 101ST ST,LOS ANGELES,CA,90002,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.25837,33.94484,POINT (-118.25836999999999 33.94484)
2304010002,01/27/2020,Single Family,13051 W WILLARD ST,LOS ANGELES,CA,91605,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.41829,34.21834,POINT (-118.41829 34.21834)
5671001036,01/10/2020,Single Family,5343 N HILLTOP RD,LOS ANGELES,CA,90041,14,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.21697,34.14442,POINT (-118.21697 34.14442)
4211028039,01/23/2020,Single Family,5890 S CRESCENT PARK E,LOS ANGELES,CA,90094,11,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.42795,33.97134,POINT (-118.42795 33.97134)
4211023055,01/22/2020,Single Family,5388 S PLAYA VISTA DR,LOS ANGELES,CA,90094,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.42817,33.97555,POINT (-118.42817000000001 33.97555)
7411012065,01/22/2020,Single Family,1687 W 262ND ST,LOS ANGELES,CA,90710,15,JP Morgan Chase NA,Amy Lott,888-310-1506,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.30722,33.78527,POINT (-118.30722 33.78527)
6023007013,05/28/2020,Multi-Family,748 E 73RD ST,LOS ANGELES,CA,90001,9,CALIBER HOME LOANS,CHRISTINE COLLIER,214-874-4174,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.26125,33.97376,POINT (-118.26125 33.97376)
5107009004,01/22/2020,Multi-Family,4614 S CENTRAL AVE,LOS ANGELES,CA,90011,9,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.25631,34.00154,POINT (-118.25631000000001 34.00154)
6057020003,01/07/2020,Single Family,9911 S HAAS AVE,LOS ANGELES,CA,90047,8,Champion Mortgage,Tina Simmons,972-894-9993,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.31644,33.94608,POINT (-118.31644000000001 33.94608)
2292012024,06/18/2020,Single Family,17201 W LUVERNE PL,LOS ANGELES,CA,91316,5,Reverse Mortgage Solutions,Monique White,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.50653,34.148,POINT (-118.50653 34.148)
5111016002,11/02/2020,Multi-Family,138 W 42ND ST,LOS ANGELES,CA,90037,9,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.27495,34.00725,POINT (-118.27495 34.00725)
2074006028,01/23/2020,Single Family,4835 N BRUGES AVE,LOS ANGELES,CA,91364,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.62533,34.15893,POINT (-118.62533 34.15893)
2634039040,07/20/2020,Single Family,12364 W WICKS ST,LOS ANGELES,CA,91352,6,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.40262,34.22736,POINT (-118.40262 34.22736)
2409005008,01/28/2020,Single Family,7940 N VINELAND AVE,LOS ANGELES,CA,91352,2,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.37013,34.21506,POINT (-118.37012999999999 34.21506)
2138011070,11/23/2020,Single Family,6825 N ALABAMA AVE,LOS ANGELES,CA,91303,3,Yale Farar,Yale Farar,818-591-8333,NULL,NULL,,NULL,-118.59914,34.19444,POINT (-118.59914 34.19444)
2680012019,06/04/2020,Single Family,16436 W TULSA ST,LOS ANGELES,CA,91344,12,SN Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway  5th F Bayonne NJ 7002,201-746-8715,-118.49056,34.2682,POINT (-118.49056 34.2682)
4382003016,11/10/2020,Single Family,2815 N DEEP CANYON DR,LOS ANGELES,CA,90210,5,"Barclays, llc",vida lavi,310-383-9797,NULL,NULL,,NULL,-118.4318,34.12386,POINT (-118.43180000000001 34.12386)
5561016025,01/28/2020,Single Family,1523 N DOHENY DR,HOLLYWOOD,CA,90069,4,"UMB BANK, NA, not in its individual capacity but solely as legal trustee for LVS Title Trust VI",Lucas Sambrook,212-607-8381,NA,Farah Alkayed,2029   Century Park East  1200 Los Angeles CA 90067,310-843-6316,-118.39024,34.09956,POINT (-118.39023999999999 34.099560000000004)
2513005014,01/31/2020,Single Family,12874 N BROMONT AVE,LOS ANGELES,CA,91340,7,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.43027,34.30463,POINT (-118.43026999999998 34.30463)
2167005004,02/17/2020,Single Family,5155 N ALHAMA DR,LOS ANGELES,CA,91364,3,PennyMac Loan Services,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.5941,34.163,POINT (-118.59410000000001 34.163)
2661012022,04/29/2020,Single Family,10426 N HASKELL AVE,LOS ANGELES,CA,91344,12,Gulf Harbour Investments Corporation,Doug Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.47592,34.26005,POINT (-118.47592 34.26005)
5066020014,02/04/2020,Single Family,1801 S ORANGE GROVE AVE,LOS ANGELES,CA,90019,10,California Credit Union,Danny Pak,818-291-5415,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.36834,34.0428,POINT (-118.36834000000002 34.0428)
5109003008,02/20/2020,Multi-Family,168 E 47TH PL,LOS ANGELES,CA,90011,9,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.27273,33.99997,POINT (-118.27273000000001 33.99997)
5209031015,04/08/2020,Single Family,4418 E RADIUM DR,LOS ANGELES,CA,90032,14,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.19478,34.07938,POINT (-118.19478 34.07938)
7415024003,05/21/2020,Single Family,1110 N RONAN AVE,LOS ANGELES,CA,90744,15,GREGORY FUNDING,DALEANA BAUTSITA,503-505-5645,Atesa Real Estate,Thessy Onyededum,21151  S western AVE  Los Angeles CA 99501,760-691-9118,-118.2719,33.78485,POINT (-118.2719 33.78485)
5191027027,01/22/2020,Single Family,1230 S LOS PALOS ST,LOS ANGELES,CA,90023,14,JP Morgan Chase NA,Amy Lott,888-310-1506,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.19508,34.01784,POINT (-118.19508000000002 34.01784)
5427003019,01/17/2020,Single Family,1000 N MYRA AVE,LOS ANGELES,CA,90029,13,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.28423,34.08977,POINT (-118.28423000000001 34.08977)
5467031007,01/22/2020,Single Family,4940 E MALTA ST,LOS ANGELES,CA,90042,1,Carrington Mortgage Services,code compliance,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.20481,34.10742,POINT (-118.20480999999998 34.10742)
2669011007,04/09/2020,Single Family,10141 N DENSMORE AVE,LOS ANGELES,CA,91343,12,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.47902,34.25506,POINT (-118.47902 34.25506)
2113015022,01/06/2020,Single Family,7332 N IRONDALE AVE,LOS ANGELES,CA,91306,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.58503,34.20378,POINT (-118.58502999999999 34.20378)
5547023021,11/11/2020,Multi-Family,1408 N LAS PALMAS AVE,HOLLYWOOD,CA,90028,13,OSM Loan Acquisitions IX LP,Stephanie Doner,310-826-0819,ISM Management Company,Stephanie Doner,5411 3/4  Lemon Grove AVE  Los Angeles CA 90038,310-826-0819,-118.33645,34.09646,POINT (-118.33645 34.09646)
2170015050,04/24/2020,Single Family,22018 W YBARRA ROAD,LOS ANGELES,CA,91364,3,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,909-481-1100,-118.60658,34.15423,POINT (-118.60658 34.15423)
2785003007,09/03/2020,Single Family,18646 W BRYANT ST,LOS ANGELES,CA,91324,12,Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,South Pacific Field Services LLC,Tamie Mason,31568   Railroad Canyon ROAD 100 Canyon Lake CA 92587,951-696-8100,-118.53981,34.22717,POINT (-118.53981000000002 34.22717)
2621005006,01/24/2020,Single Family,13640 W GARBER ST,LOS ANGELES,CA,91331,6,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.43014,34.24817,POINT (-118.43014000000001 34.24817)
5486006013,01/17/2020,Single Family,6041 E DELPHI ST,LOS ANGELES,CA,90042,14,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS - Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,-118.18868,34.12394,POINT (-118.18868 34.12394)
2341023005,01/27/2020,Single Family,12826 W MARTHA ST,LOS ANGELES,CA,91607,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.41261,34.1729,POINT (-118.41261 34.1729)
4412027008,01/13/2020,Single Family,15230 W EARLHAM ST,LOS ANGELES,CA,90272,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.52627,34.03677,POINT (-118.52627 34.03677)
5177028011,03/03/2020,Multi-Family,422 N SOTO ST,LOS ANGELES,CA,90033,14,"United Lender, Inc.",Shawn Ahdoot,818-987-5367,"United Lender, Inc.",Shawn Ahdoot,3635  S fort apache road ST 200 las vegas NV 89147,818-987-5367,-118.20664,34.0483,POINT (-118.20664 34.0483)
2501018016,01/24/2020,Single Family,15416 W MONTE ST,LOS ANGELES,CA,91342,7,East West Bank,Jeff Place,626-371-8829,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.46719,34.31799,POINT (-118.46718999999999 34.31799)
4286008004,05/13/2020,Single Family,708 S HAMPTON DR,LOS ANGELES,CA,90291,11,OK LLC,Oleg Khersonsky,818-322-0587,"O.K.,LLC",Oleg Khersonsky,17337   VENTURA BLVD 318 ENCINO CA 91316,818-322-0587,-118.47441,33.99409,POINT (-118.47441000000002 33.99409)
5026008006,01/31/2020,Single Family,4260 W DON MARIANO DR,LOS ANGELES,CA,90008,8,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.34681,34.00621,POINT (-118.34681 34.00621)
5503024129,01/17/2020,Single Family,525 S ARDMORE AVE,LOS ANGELES,CA,90020,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30177,34.06525,POINT (-118.30176999999999 34.06525)
6002016008,01/10/2020,Single Family,1720 W 60TH ST,LOS ANGELES,CA,90047,8,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.30754,33.98578,POINT (-118.30754000000002 33.98578)
6037005024,04/22/2020,Single Family,8901 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Mr. Cooper LLC,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.30587,33.95615,POINT (-118.30587 33.95615)
2244022019,01/07/2020,Single Family,14618 W MARTHA ST,VAN NUYS,CA,91411,4,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.45164,34.17288,POINT (-118.45164000000001 34.17288)
2174023026,01/23/2020,Single Family,4335 N CHAUMONT ROAD,LOS ANGELES,CA,91364,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.57556,34.14933,POINT (-118.57556000000001 34.14933)
5015019019,07/31/2020,Single Family,4929 S WILTON PL,LOS ANGELES,CA,90062,8,Cenlar FSB,Eric Moore,877-338-3791,Five Brothers,Five Brothers,12220  E 13 Mile RD  Warren MI 48093,586-772-7600,-118.31507,33.99811,POINT (-118.31507000000002 33.99811)
2731006010,01/10/2020,Single Family,18245 W SAN JOSE ST,LOS ANGELES,CA,91326,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.53125,34.26111,POINT (-118.53125000000001 34.26111)
4362003012,01/22/2020,Single Family,10721 W BELLAGIO ROAD,LOS ANGELES,CA,90077,5,"Witkin & Associates, LLC",Richard Witkin,818-845-4000,NULL,NULL,,NULL,-118.44828,34.08057,POINT (-118.44828 34.08057)
5084029017,01/18/2020,Multi-Family,1279 S ORANGE DR,LOS ANGELES,CA,90019,10,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.34587,34.05121,POINT (-118.34586999999999 34.05121)
5551004011,07/21/2020,Single Family,7866 W FAREHOLM DR,LOS ANGELES,CA,90046,4,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.36114,34.10298,POINT (-118.36114000000002 34.10298)
5003004024,12/13/2020,Single Family,1638 W 51ST ST,LOS ANGELES,CA,90062,8,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.30807,33.99679,POINT (-118.30807 33.99679)
5216001014,01/14/2020,Single Family,2121 N BRAWLEY ST,LOS ANGELES,CA,90032,14,MOLLY P LOYA C/O Freedom Mortgage,VPR DEPT,317-537-3748,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.17812,34.06861,POINT (-118.17811999999999 34.06861)
6004024002,03/30/2020,Single Family,654 W 61ST ST,LOS ANGELES,CA,90044,9,"Wells Fargo Bank, NA",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.28506,33.98407,POINT (-118.28506 33.98407)
5466024009,08/18/2020,Single Family,4519 N GLENALBYN DR,LOS ANGELES,CA,90065,1,Vadim Kogan,Vadim Kogan,732-309-4049,Assurant Field Asset Svcs c/o N & C Services,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,760-736-0067,-118.20933,34.09776,POINT (-118.20933 34.09776)
2237015007,01/15/2020,Single Family,14318 W HAYNES ST,VAN NUYS,CA,91401,2,ARMEN STEPANYANTS C/O Freedom Mortgage,VPR DEPT,317-537-3748,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.44508,34.18958,POINT (-118.44507999999999 34.18958)
2531020007,01/06/2020,Single Family,11955 W GAGER ST,LOS ANGELES,CA,91342,7,New American Funding,Regina Noble,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.39369,34.28076,POINT (-118.39369 34.28076)
2227017012,01/28/2020,Single Family,17218 W WYANDOTTE ST,LOS ANGELES,CA,91406,6,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.50829,34.20292,POINT (-118.50829000000002 34.20292)
2024036012,01/16/2020,Single Family,6849 N NITA AVE,LOS ANGELES,CA,91303,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.61383,34.19514,POINT (-118.61383000000001 34.19514)
2611039011,01/31/2020,Single Family,15222 W CAREY RANCH LANE,LOS ANGELES,CA,91342,7,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.46365,34.29053,POINT (-118.46365000000002 34.29053)
7454005033,01/29/2020,Multi-Family,616 W 9TH ST,SAN PEDRO,CA,90731,15,ATHAS CAPITAL GROUP,PATTY ALCALA,800-931-2424,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2905,33.73615,POINT (-118.2905 33.73615)
6046003043,04/02/2020,Single Family,9431 S HICKORY ST,LOS ANGELES,CA,90002,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.23528,33.95083,POINT (-118.23528000000002 33.95083)
2606023002,01/28/2020,Single Family,11917 N PASO ROBLES AVE,LOS ANGELES,CA,91344,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.50434,34.28809,POINT (-118.50434 34.28809)
2650030005,02/05/2020,Single Family,14748 W GLEDHILL ST,LOS ANGELES,CA,91402,6,JP Mogan Chase,Kim Boney,904-462-6487,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.4553,34.2413,POINT (-118.4553 34.2413)
2120017011,02/20/2020,Single Family,7741 N HESPERIA AVE,LOS ANGELES,CA,91335,12,"Deutsche Bank National Trust Company, as Trustee",Douglas Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.52644,34.21132,POINT (-118.52644 34.21132)
2531025038,01/22/2020,Single Family,11886 N VANPORT AVE,LOS ANGELES,CA,91342,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.3994,34.2864,POINT (-118.39940000000001 34.2864)
2159017010,06/01/2020,Single Family,5729 N ENFIELD AVE,LOS ANGELES,CA,91316,5,Platinum Loan Servicing,Karen Larson,818-222-5222,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.52377,34.1745,POINT (-118.52377 34.1745)
6016033009,01/06/2020,Single Family,7028 S HAAS AVE,LOS ANGELES,CA,90047,8,Rushmore Loan Management,Rose Lara,949-341-5603,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.31671,33.97554,POINT (-118.31671000000001 33.97554)
2110014125,04/29/2020,Single Family,7632 N TOPANGA CANYON BLVD,CANOGA PARK,CA,93063,3,CENLAR MORTGAGE FSB,PROPERTY REGISTRATIONS,609-883-3900,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.60572,34.20951,POINT (-118.60572 34.20951)
